Tipo_vivienda;Superficie construida;Habitaciones;Baños;Planta;Conservación;Precio;PMZona;PMm²Zona;RMP;RMH
Piso;77.0;3;2;2.0;A estrenar;199680.0;186396.42;1864.74;10251.0;30961.0
Piso;110.0;2;2;5.0;A estrenar;507310.0;682685.09;4200.49;20500.0;54316.0
Piso;105.0;3;2;3.0;A estrenar;648000.0;468570.0;5082.27;20103.0;46699.0
Piso;80.0;2;2;4.0;A estrenar;244000.0;233732.5;2406.18;13809.0;37487.0
Piso;92.0;2;2;1.0;A estrenar;369817.0;734591.73;3773.82;21254.0;65428.0
Casa;146.0;3;3;0.0;A estrenar;413500.0;320904.52;2307.83;12745.0;36317.0
Casa adosada;263.0;4;3;0.0;A estrenar;417000.0;260408.74;2079.61;13327.0;39791.0
Piso;114.0;3;2;1.0;A estrenar;390900.0;366900.0;3215.7;13605.0;35278.0
Casa adosada;287.0;3;3;0.0;A estrenar;390000.0;290766.43;2029.47;12566.0;34529.0
Piso;98.0;3;3;3.0;A estrenar;255000.0;233732.5;2406.18;13809.0;37487.0
Loft;60.0;2;1;0.0;A estrenar;183500.0;820931.96;2942.56;16370.999999999998;45647.0
Casa adosada;246.0;3;3;0.0;A estrenar;445500.0;290766.43;2029.47;12566.0;34529.0
Piso;68.0;2;2;1.0;A estrenar;178410.0;186396.42;1864.74;10251.0;30961.0
Casa;142.0;3;3;0.0;A estrenar;423500.0;320904.52;2307.83;12745.0;36317.0
Piso;65.0;1;1;2.0;A estrenar;187000.0;204509.83;2052.7;11788.0;34016.0
Piso;83.0;2;2;4.0;A estrenar;274900.0;320904.52;2307.83;12745.0;36317.0
Piso;101.0;2;2;0.0;A estrenar;267919.0;305824.59;2350.22;13809.0;37487.0
Piso;75.0;2;2;5.0;A estrenar;255000.0;308670.68;3123.67;13849.0;37141.0
Ático;188.0;3;2;3.0;A estrenar;400000.0;260408.74;2079.61;13327.0;39791.0
Piso;145.0;1;5;5.0;A estrenar;267000.0;233732.5;2406.18;13809.0;37487.0
Chalet;145.0;5;3;0.0;A estrenar;483600.0;507866.67;2564.12;15757.0;46101.0
Piso;135.0;3;2;0.0;A estrenar;613000.0;734591.73;3773.82;21254.0;65428.0
Loft;64.0;2;1;1.0;A estrenar;179000.0;820931.96;2942.56;16370.999999999998;45647.0
Casa adosada;246.0;3;3;0.0;A estrenar;445500.0;290766.43;2029.47;12566.0;34529.0
Piso;94.0;2;2;1.0;A estrenar;439900.0;562942.11;3460.16;20477.0;59299.0
Chalet;145.0;5;3;0.0;A estrenar;483900.0;507866.67;2564.12;15757.0;46101.0
Piso;102.0;2;2;1.0;A estrenar;458000.0;277223.0;2996.8;10797.0;30023.0
Piso;102.0;2;2;6.0;A estrenar;355700.0;308670.68;3123.67;13849.0;37141.0
Chalet;198.0;4;3;0.0;A estrenar;709900.0;440344.29;2681.07;13809.0;37487.0
Piso;79.0;1;1;2.0;A estrenar;450000.0;1474913.24;9115.3;25956.0;60217.0
Casa;142.0;3;3;0.0;A estrenar;410000.0;320904.52;2307.83;12745.0;36317.0
Ático;82.0;2;2;3.0;A estrenar;364900.0;320904.52;2307.83;12745.0;36317.0
Chalet;174.0;4;3;0.0;A estrenar;305000.0;323333.33;1747.9;14379.0;36547.0
Casa adosada;201.0;4;3;0.0;A estrenar;386000.0;260408.74;2079.61;13327.0;39791.0
Piso;146.0;3;2;1.0;A estrenar;725000.0;404569.14;4016.05;16890.0;41311.0
Piso;65.0;1;1;1.0;A estrenar;255000.0;381560.93;3252.04;15115.0;39321.0
Ático;117.0;2;2;1.0;A estrenar;900000.0;404569.14;4016.05;16890.0;41311.0
Casa adosada;231.0;4;3;0.0;A estrenar;1119900.0;381560.93;3252.04;15115.0;39321.0
Chalet;222.0;4;3;0.0;A estrenar;425000.0;258967.62;1906.18;12592.0;38093.0
Dúplex;119.0;3;2;2.0;En buen estado;187000.0;370148.66;2169.33;14996.0;43503.0
Dúplex;123.0;3;2;2.0;En buen estado;199990.0;370148.66;2169.33;14996.0;43503.0
Piso;110.0;3;2;1.0;Reformado;319900.0;1091446.77;3066.01;23169.0;76685.0
Piso;137.0;3;2;2.0;Reformado;524900.0;1091446.77;3066.01;23169.0;76685.0
Piso;130.0;3;2;1.0;En buen estado;525000.0;1091446.77;3066.01;23169.0;76685.0
Piso;95.0;3;1;0.0;En buen estado;195000.0;390211.11;2125.15;14224.0;43589.0
Piso;65.0;2;1;3.0;A estrenar;204000.0;258967.62;1906.18;12592.0;38093.0
Piso;92.0;3;1;11.0;A reformar;250000.0;381560.93;3252.04;15115.0;39321.0
Piso;73.0;3;1;2.0;A reformar;299000.0;1028586.4;4151.27;27167.0;86403.0
Casa adosada;195.0;4;3;0.0;En buen estado;349900.0;344560.0;1541.07;13235.0;41049.0
Piso;136.0;3;2;1.0;En buen estado;549900.0;1091446.77;3066.01;23169.0;76685.0
Piso;145.0;4;2;1.0;A estrenar;659900.0;562942.11;3460.16;20477.0;59299.0
Piso;120.0;3;2;2.0;En buen estado;304900.0;1091446.77;3066.01;23169.0;76685.0
Dúplex;78.0;2;2;2.0;En buen estado;175000.0;370148.66;2169.33;14996.0;43503.0
Piso;142.0;3;2;2.0;En buen estado;550000.0;468570.0;5082.27;20103.0;46699.0
Casa adosada;260.0;4;3;0.0;En buen estado;484900.0;1091446.77;3066.01;23169.0;76685.0
Piso;89.0;3;1;4.0;En buen estado;135000.0;204509.83;2052.7;11788.0;34016.0
Piso;103.0;3;2;0.0;En buen estado;185000.0;370148.66;2169.33;14996.0;43503.0
Piso;76.0;2;1;4.0;En buen estado;198000.0;274876.67;3074.19;15667.0;38421.0
Piso;106.0;3;2;1.0;En buen estado;233000.0;320904.52;2307.83;12745.0;36317.0
Dúplex;153.0;4;3;1.0;A reformar;770000.0;806473.17;3809.79;21248.0;66390.0
Piso;90.0;3;3;6.0;A reformar;157000.0;290766.43;2029.47;12566.0;34529.0
Piso;71.0;2;1;6.0;Reformado;210000.0;179978.75;2366.13;10941.0;28681.0
Casa pareada;237.0;4;4;0.0;En buen estado;465900.0;611624.62;2519.64;19257.0;58788.0
Piso;135.0;3;2;0.0;Reformado;489900.0;611624.62;2519.64;19257.0;58788.0
Piso;103.0;3;2;1.0;En buen estado;280000.0;381560.93;3252.04;15115.0;39321.0
Piso;129.0;2;2;1.0;En buen estado;290000.0;525900.0;2577.72;17359.0;54713.0
Piso;91.0;2;2;0.0;En buen estado;398000.0;675858.33;5137.28;17026.0;39991.0
Piso;76.0;2;1;1.0;En buen estado;149000.0;370148.66;2169.33;14996.0;43503.0
Chalet adosado;217.0;4;4;0.0;En buen estado;492900.0;611624.62;2519.64;19257.0;58788.0
Casa pareada;172.0;3;3;0.0;En buen estado;450750.0;347533.53;2035.92;16160.0;47715.0
Piso;70.0;2;1;3.0;A estrenar;1390000.0;1474913.24;9115.3;25956.0;60217.0
Piso;156.0;3;3;1.0;A estrenar;381900.0;507866.67;2564.12;15757.0;46101.0
Casa pareada;250.0;5;3;0.0;En buen estado;760000.0;1091446.77;3066.01;23169.0;76685.0
Piso;115.0;2;1;1.0;En buen estado;380000.0;1235417.65;4893.34;20671.0;55125.0
Piso;105.0;3;1;3.0;A reformar;193000.0;242575.4;2307.17;13120.0;34335.0
Piso;89.0;3;2;0.0;A estrenar;252000.0;433906.82;2550.17;17250.0;54057.0
Piso;68.0;2;1;2.0;Reformado;199900.0;1028586.4;4151.27;27167.0;86403.0
Piso;125.0;3;2;1.0;En buen estado;525000.0;1091446.77;3066.01;23169.0;76685.0
Casa;230.0;5;4;0.0;En buen estado;398000.0;507866.67;2564.12;15757.0;46101.0
Casa adosada;184.0;4;3;0.0;En buen estado;439900.0;347533.53;2035.92;16160.0;47715.0
Piso;86.0;3;2;0.0;A reformar;600000.0;1474913.24;9115.3;25956.0;60217.0
Casa unifamiliar;266.0;4;3;0.0;En buen estado;320000.0;166800.0;993.28;11417.0;31258.0
Piso;108.0;3;2;1.0;En buen estado;345000.0;433906.82;2550.17;17250.0;54057.0
Piso;105.0;3;1;2.0;En buen estado;194900.0;611624.62;2519.64;19257.0;58788.0
Piso;103.0;3;2;2.0;En buen estado;345000.0;734591.73;3773.82;21254.0;65428.0
Dúplex;110.0;2;2;1.0;Reformado;249000.0;356083.33;2007.11;13051.0;39923.0
Chalet;325.0;3;3;0.0;A estrenar;500000.0;290766.43;2029.47;12566.0;34529.0
Piso;65.0;2;1;2.0;En buen estado;199900.0;611624.62;2519.64;19257.0;58788.0
Piso;85.0;3;2;3.0;En buen estado;220000.0;433906.82;2550.17;17250.0;54057.0
Piso;125.0;4;2;2.0;A reformar;710000.0;1533912.0;8661.73;23925.0;57448.0
Piso;85.0;3;1;7.0;En buen estado;165000.0;204509.83;2052.7;11788.0;34016.0
Piso;126.0;3;2;1.0;En buen estado;545000.0;682685.09;4200.49;20500.0;54316.0
Chalet adosado;230.0;4;3;0.0;En buen estado;385000.0;356083.33;2007.11;13051.0;39923.0
Piso;83.0;2;2;6.0;En buen estado;849000.0;1474913.24;9115.3;25956.0;60217.0
Piso;150.0;3;2;13.0;Reformado;760000.0;404569.14;4016.05;16890.0;41311.0
Chalet pareado;335.0;5;2;0.0;En buen estado;524900.0;611624.62;2519.64;19257.0;58788.0
Piso;88.0;3;2;10.0;En buen estado;399000.0;1474913.24;9115.3;25956.0;60217.0
Piso;103.0;2;2;2.0;En buen estado;520000.0;1028586.4;4151.27;27167.0;86403.0
Chalet adosado;209.0;4;3;0.0;En buen estado;289900.0;290766.43;2029.47;12566.0;34529.0
Loft;65.0;2;1;0.0;A estrenar;229750.0;820931.96;2942.56;16370.999999999998;45647.0
Piso;236.0;4;2;1.0;En buen estado;1400000.0;682685.09;4200.49;20500.0;54316.0
Ático;73.0;1;1;0.0;A estrenar;369000.0;675858.33;5137.28;17026.0;39991.0
Piso;47.0;2;1;4.0;En buen estado;129900.0;246055.29;2777.76;12275.0;32050.0
Piso;137.0;3;4;9.0;Reformado;1349000.0;1471095.24;6128.53;28233.0;69670.0
Piso;88.0;2;1;1.0;En buen estado;465000.0;820074.21;6639.78;19199.0;38360.0
Piso;139.0;4;2;1.0;En buen estado;499900.0;806473.17;3809.79;21248.0;66390.0
Piso;106.0;3;1;3.0;A reformar;136000.0;206292.31;1965.48;13665.0;38031.0
Casa pareada;309.0;4;3;0.0;En buen estado;685000.0;525900.0;2577.72;17359.0;54713.0
Piso;65.0;3;1;1.0;En buen estado;134900.0;204509.83;2052.7;11788.0;34016.0
Piso;51.0;2;1;2.0;En buen estado;97800.0;277223.0;2996.8;10797.0;30023.0
Piso;68.0;2;2;4.0;A estrenar;224088.0;186396.42;1864.74;10251.0;30961.0
Piso;158.0;3;4;1.0;A estrenar;1339000.0;1474913.24;9115.3;25956.0;60217.0
Piso;87.0;2;2;6.0;A estrenar;879000.0;1474913.24;9115.3;25956.0;60217.0
Piso;147.0;3;4;2.0;En buen estado;495000.0;1235417.65;4893.34;20671.0;55125.0
Piso;81.0;3;1;3.0;En buen estado;295000.0;296686.5;3182.53;13719.0;33790.0
Piso;54.0;2;2;1.0;Reformado;629000.0;1533912.0;8661.73;23925.0;57448.0
Piso;75.0;3;1;1.0;En buen estado;200000.0;179978.75;2366.13;10941.0;28681.0
Piso;62.0;2;1;1.0;En buen estado;157000.0;325513.57;1941.5;13523.0;39156.0
Piso;104.0;2;3;1.0;En buen estado;1049000.0;1474913.24;9115.3;25956.0;60217.0
Piso;61.0;1;1;1.0;A estrenar;399000.0;468570.0;5082.27;20103.0;46699.0
Piso;160.0;4;3;7.0;En buen estado;845000.0;1200411.76;5148.83;19394.0;57962.0
Piso;119.0;3;2;8.0;En buen estado;375000.0;296686.5;3182.53;13719.0;33790.0
Piso;253.0;8;4;0.0;En buen estado;1050000.0;1474913.24;9115.3;25956.0;60217.0
Piso;55.0;3;1;1.0;En buen estado;126000.0;381560.93;3252.04;15115.0;39321.0
Piso;60.0;1;1;0.5;En buen estado;129000.0;339700.0;1536.26;14500.0;44410.0
Piso;115.0;3;2;0.0;Reformado;489000.0;806473.17;3809.79;21248.0;66390.0
Piso;110.0;3;2;1.0;En buen estado;379900.0;246055.29;2777.76;12275.0;32050.0
Ático;64.0;2;1;3.0;En buen estado;239000.0;525900.0;2577.72;17359.0;54713.0
Piso;82.0;3;1;1.0;En buen estado;360000.0;1235417.65;4893.34;20671.0;55125.0
Casa unifamiliar;450.0;5;3;0.0;En buen estado;556000.0;360886.67;1417.06;12998.0;42106.0
Piso;80.0;3;3;3.0;Reformado;929000.0;1474913.24;9115.3;25956.0;60217.0
Piso;147.0;4;4;4.0;Reformado;1299000.0;820074.21;6639.78;19199.0;38360.0
Piso;120.0;3;3;1.0;Reformado;999000.0;820074.21;6639.78;19199.0;38360.0
Piso;117.0;3;2;1.0;En buen estado;465000.0;734591.73;3773.82;21254.0;65428.0
Piso;80.0;2;1;0.0;En buen estado;225000.0;507866.67;2564.12;15757.0;46101.0
Piso;138.0;2;2;1.0;En buen estado;189500.0;323333.33;1747.9;14379.0;36547.0
Piso;59.0;2;1;7.0;A reformar;300000.0;1474913.24;9115.3;25956.0;60217.0
Piso;130.0;4;2;3.0;En buen estado;339900.0;806473.17;3809.79;21248.0;66390.0
Piso;86.0;2;1;1.0;A estrenar;159000.0;260408.74;2079.61;13327.0;39791.0
Piso;86.0;3;1;3.0;A reformar;130000.0;339700.0;1536.26;14500.0;44410.0
Piso;88.0;3;1;2.0;En buen estado;298000.0;1235417.65;4893.34;20671.0;55125.0
Piso;131.0;3;2;3.0;Reformado;1095000.0;1474913.24;9115.3;25956.0;60217.0
Piso;95.0;3;2;1.0;En buen estado;289900.0;440344.29;2681.07;13809.0;37487.0
Piso;90.0;3;2;1.0;En buen estado;199000.0;306328.57;2115.77;13080.0;36502.0
Piso;120.0;4;2;0.0;En buen estado;249000.0;306328.57;2115.77;13080.0;36502.0
Piso;62.0;2;2;1.0;En buen estado;649000.0;1474913.24;9115.3;25956.0;60217.0
Casa adosada;203.0;4;2;0.0;A reformar;134000.0;166800.0;993.28;11417.0;31258.0
Dúplex;309.0;6;3;3.0;A reformar;650000.0;806473.17;3809.79;21248.0;66390.0
Casa unifamiliar;116.0;5;2;0.0;En buen estado;159000.0;159000.0;1370.69;13220.0;31060.0
Piso;118.0;3;2;0.0;En buen estado;290000.0;507866.67;2564.12;15757.0;46101.0
Casa adosada;290.0;4;3;0.0;En buen estado;385000.0;507866.67;2564.12;15757.0;46101.0
Piso;65.0;2;2;5.0;En buen estado;699000.0;1474913.24;9115.3;25956.0;60217.0
Piso;129.0;3;2;3.0;A estrenar;644000.0;1200411.76;5148.83;19394.0;57962.0
Piso;104.0;3;2;1.0;En buen estado;279000.0;381560.93;3252.04;15115.0;39321.0
Piso;209.0;5;5;3.0;Reformado;895000.0;1200411.76;5148.83;19394.0;57962.0
Piso;95.0;3;1;3.0;En buen estado;255000.0;307364.24;2577.14;14205.0;36962.0
Piso;116.0;3;2;3.0;En buen estado;675000.0;734591.73;3773.82;21254.0;65428.0
Piso;120.0;3;2;1.0;En buen estado;347000.0;292565.38;2668.12;13600.0;37800.0
Piso;131.0;3;2;2.0;En buen estado;479900.0;1091446.77;3066.01;23169.0;76685.0
Piso;112.0;2;2;1.0;Reformado;959000.0;820074.21;6639.78;19199.0;38360.0
Piso;57.0;3;1;4.0;Reformado;215000.0;381560.93;3252.04;15115.0;39321.0
Apartamento;52.0;1;1;1.0;A reformar;343700.0;1336621.11;4954.85;24659.0;63205.0
Piso;73.0;3;1;2.0;A reformar;299000.0;1028586.4;4151.27;27167.0;86403.0
Dúplex;94.0;2;2;2.0;En buen estado;105000.0;105000.0;1117.02;10536.0;26249.0
Piso;75.0;3;2;3.0;Reformado;214900.0;258967.62;1906.18;12592.0;38093.0
Piso;65.0;3;1;4.0;En buen estado;139990.0;242575.4;2307.17;13120.0;34335.0
Piso;95.0;3;2;2.0;En buen estado;296000.0;381560.93;3252.04;15115.0;39321.0
Piso;115.0;3;2;1.0;A estrenar;399900.0;366900.0;3215.7;13605.0;35278.0
Piso;131.0;4;2;2.0;En buen estado;265000.0;820074.21;6639.78;19199.0;38360.0
Piso;74.0;2;2;4.0;Reformado;799000.0;820074.21;6639.78;19199.0;38360.0
Piso;90.0;2;1;1.0;En buen estado;225000.0;525900.0;2577.72;17359.0;54713.0
Piso;122.0;3;2;2.0;A estrenar;515000.0;734591.73;3773.82;21254.0;65428.0
Piso;80.0;2;1;2.0;En buen estado;174000.0;306328.57;2115.77;13080.0;36502.0
Piso;79.0;2;1;0.0;En buen estado;160000.0;370148.66;2169.33;14996.0;43503.0
Piso;165.0;4;3;1.0;En buen estado;1200000.0;1471095.24;6128.53;28233.0;69670.0
Piso;150.0;3;2;7.0;A reformar;1400000.0;1474913.24;9115.3;25956.0;60217.0
Piso;97.0;2;2;1.0;A estrenar;417500.0;675858.33;5137.28;17026.0;39991.0
Piso;128.0;3;2;1.0;En buen estado;255000.0;306328.57;2115.77;13080.0;36502.0
Chalet adosado;200.0;3;3;0.0;En buen estado;535000.0;611624.62;2519.64;19257.0;58788.0
Piso;64.0;2;1;-0.5;En buen estado;173000.0;381560.93;3252.04;15115.0;39321.0
Piso;101.0;2;1;4.0;En buen estado;365000.0;381560.93;3252.04;15115.0;39321.0
Dúplex;222.0;5;4;3.0;En buen estado;599900.0;806473.17;3809.79;21248.0;66390.0
Chalet adosado;225.0;3;3;0.0;En buen estado;449900.0;611624.62;2519.64;19257.0;58788.0
Piso;65.0;3;1;2.0;En buen estado;157000.0;381560.93;3252.04;15115.0;39321.0
Piso;106.0;2;2;1.0;En buen estado;995000.0;1474913.24;9115.3;25956.0;60217.0
Piso;178.0;2;2;0.0;A estrenar;190804.0;258967.62;1906.18;12592.0;38093.0
Piso;80.0;3;1;1.0;En buen estado;150000.0;204509.83;2052.7;11788.0;34016.0
Piso;100.0;3;2;3.0;En buen estado;252000.0;204509.83;2052.7;11788.0;34016.0
Piso;54.0;2;1;2.0;A reformar;134000.0;246055.29;2777.76;12275.0;32050.0
Piso;60.0;2;1;1.0;Reformado;90000.0;153250.0;972.83;11339.0;30052.0
Piso;70.0;3;1;0.0;En buen estado;209900.0;611624.62;2519.64;19257.0;58788.0
Piso;144.0;2;2;4.0;A estrenar;1065000.0;1336621.11;4954.85;24659.0;63205.0
Piso;144.0;3;2;3.0;En buen estado;440000.0;507866.67;2564.12;15757.0;46101.0
Piso;158.0;9;2;3.0;En buen estado;670000.0;820074.21;6639.78;19199.0;38360.0
Piso;115.0;3;3;4.0;Reformado;859000.0;820074.21;6639.78;19199.0;38360.0
Piso;110.0;3;2;3.0;En buen estado;345000.0;1091446.77;3066.01;23169.0;76685.0
Piso;88.0;3;2;1.0;En buen estado;199900.0;252175.0;1642.62;13252.0;39657.0
Piso;93.0;3;1;10.0;En buen estado;290000.0;296686.5;3182.53;13719.0;33790.0
Piso;122.0;3;2;1.0;A estrenar;316631.0;305824.59;2350.22;13809.0;37487.0
Piso;112.0;3;2;1.0;Reformado;550000.0;820074.21;6639.78;19199.0;38360.0
Casa adosada;294.0;5;3;0.0;Reformado;599900.0;611624.62;2519.64;19257.0;58788.0
Piso;121.0;3;2;1.0;En buen estado;560000.0;682685.09;4200.49;20500.0;54316.0
Piso;70.0;3;1;2.0;En buen estado;270000.0;675858.33;5137.28;17026.0;39991.0
Dúplex;63.0;1;2;0.0;A estrenar;189900.0;449344.0;2383.43;15018.0;38927.0
Chalet pareado;320.0;4;3;0.0;En buen estado;1350000.0;1200411.76;5148.83;19394.0;57962.0
Piso;50.0;2;1;1.0;Reformado;150000.0;179978.75;2366.13;10941.0;28681.0
Piso;135.0;4;2;5.0;A reformar;239800.0;221354.76;2379.6;13993.0;36837.0
Piso;105.0;2;3;1.0;A estrenar;990000.0;1474913.24;9115.3;25956.0;60217.0
Dúplex;77.0;1;2;2.0;En buen estado;187000.0;449344.0;2383.43;15018.0;38927.0
Piso;83.0;2;2;6.0;A estrenar;849000.0;1474913.24;9115.3;25956.0;60217.0
Apartamento;63.0;1;1;2.0;A estrenar;187000.0;449344.0;2383.43;15018.0;38927.0
Piso;191.0;3;2;3.0;En buen estado;569900.0;1091446.77;3066.01;23169.0;76685.0
Chalet;204.0;4;3;0.0;A estrenar;455000.0;323333.33;1747.9;14379.0;36547.0
Piso;59.0;2;1;0.0;Reformado;318000.0;1616817.59;7863.47;25275.0;56281.0
Casa;370.0;5;3;0.0;En buen estado;459000.0;507866.67;2564.12;15757.0;46101.0
Piso;66.0;2;1;2.0;En buen estado;164500.0;308670.68;3123.67;13849.0;37141.0
Piso;67.0;2;2;5.0;En buen estado;649000.0;1474913.24;9115.3;25956.0;60217.0
Piso;90.0;2;2;0.0;En buen estado;339900.0;611624.62;2519.64;19257.0;58788.0
Piso;180.0;3;2;1.0;A estrenar;408000.0;308670.68;3123.67;13849.0;37141.0
Piso;63.0;3;1;2.0;A reformar;120000.0;192952.13;2158.77;11059.0;30673.0
Piso;193.0;4;3;1.0;A reformar;1295000.0;675858.33;5137.28;17026.0;39991.0
Chalet;257.0;6;3;0.0;En buen estado;599000.0;340100.0;2049.92;15266.0;47018.0
Piso;153.0;3;2;2.0;En buen estado;502000.0;675858.33;5137.28;17026.0;39991.0
Piso;82.0;2;2;2.0;En buen estado;354900.0;806473.17;3809.79;21248.0;66390.0
Piso;83.0;3;1;2.0;En buen estado;188999.0;242575.4;2307.17;13120.0;34335.0
Piso;149.0;3;2;0.0;A estrenar;589000.0;562942.11;3460.16;20477.0;59299.0
Piso;117.0;3;2;1.0;A estrenar;532000.0;675858.33;5137.28;17026.0;39991.0
Ático;129.0;3;2;5.0;En buen estado;520000.0;404569.14;4016.05;16890.0;41311.0
Piso;66.0;2;2;2.0;Reformado;580000.0;1474913.24;9115.3;25956.0;60217.0
Casa;130.0;3;2;0.0;A estrenar;247000.0;390211.11;2125.15;14224.0;43589.0
Piso;80.0;2;2;1.0;A estrenar;575200.0;820074.21;6639.78;19199.0;38360.0
Piso;86.0;3;2;2.0;En buen estado;219999.0;820931.96;2942.56;16370.999999999998;45647.0
Piso;54.0;1;1;0.5;En buen estado;137000.0;204509.83;2052.7;11788.0;34016.0
Piso;361.0;4;3;1.0;A reformar;1500000.0;1235417.65;4893.34;20671.0;55125.0
Piso;71.0;3;2;1.0;En buen estado;189900.0;296686.5;3182.53;13719.0;33790.0
Piso;95.0;2;2;1.0;En buen estado;314900.0;806473.17;3809.79;21248.0;66390.0
Piso;77.0;2;1;1.0;En buen estado;160000.0;440344.29;2681.07;13809.0;37487.0
Piso;124.0;3;2;1.0;En buen estado;599000.0;468570.0;5082.27;20103.0;46699.0
Piso;100.0;3;2;3.0;En buen estado;245000.0;307364.24;2577.14;14205.0;36962.0
Ático;199.0;6;3;6.0;En buen estado;548000.0;366900.0;3215.7;13605.0;35278.0
Ático;115.0;2;1;1.0;En buen estado;699000.0;1235417.65;4893.34;20671.0;55125.0
Piso;60.0;1;1;1.0;A reformar;115000.0;507866.67;2564.12;15757.0;46101.0
Piso;92.0;3;1;4.0;Reformado;195000.0;433906.82;2550.17;17250.0;54057.0
Casa adosada;348.0;3;3;0.0;A estrenar;420000.0;290766.43;2029.47;12566.0;34529.0
Piso;77.0;2;1;5.0;A reformar;370000.0;675858.33;5137.28;17026.0;39991.0
Ático;126.0;4;2;11.0;En buen estado;265000.0;204509.83;2052.7;11788.0;34016.0
Piso;199.0;5;3;1.0;En buen estado;344000.0;1235417.65;4893.34;20671.0;55125.0
Piso;158.0;3;3;1.0;En buen estado;1339000.0;1474913.24;9115.3;25956.0;60217.0
Piso;87.0;2;2;6.0;En buen estado;879000.0;1474913.24;9115.3;25956.0;60217.0
Piso;143.0;5;3;1.0;A reformar;549000.0;381560.93;3252.04;15115.0;39321.0
Piso;110.0;4;2;0.0;A reformar;180000.0;433906.82;2550.17;17250.0;54057.0
Piso;125.0;2;2;3.0;En buen estado;1339000.0;1474913.24;9115.3;25956.0;60217.0
Piso;83.0;2;2;1.0;En buen estado;258000.0;525900.0;2577.72;17359.0;54713.0
Piso;55.0;2;1;0.0;Reformado;95000.0;186396.42;1864.74;10251.0;30961.0
Piso;75.0;3;1;0.0;Reformado;259900.0;611624.62;2519.64;19257.0;58788.0
Piso;146.0;4;2;2.0;En buen estado;329000.0;611624.62;2519.64;19257.0;58788.0
Piso;57.0;2;2;1.0;En buen estado;629000.0;1474913.24;9115.3;25956.0;60217.0
Piso;62.0;2;1;1.0;A estrenar;67700.0;128466.67;1168.87;10548.0;26755.0
Casa unifamiliar;887.0;7;5;0.0;En buen estado;1100000.0;433906.82;2550.17;17250.0;54057.0
Piso;120.0;3;2;5.0;En buen estado;253000.0;320904.52;2307.83;12745.0;36317.0
Casa adosada;264.0;4;3;0.0;A estrenar;543000.0;507866.67;2564.12;15757.0;46101.0
Piso;80.0;3;1;3.0;Reformado;162000.0;433906.82;2550.17;17250.0;54057.0
Piso;90.0;2;1;1.0;En buen estado;119900.0;204509.83;2052.7;11788.0;34016.0
Piso;104.0;2;2;1.0;En buen estado;460000.0;675858.33;5137.28;17026.0;39991.0
Piso;107.0;3;3;2.0;En buen estado;899000.0;820074.21;6639.78;19199.0;38360.0
Piso;123.0;2;2;2.0;En buen estado;1300000.0;1474913.24;9115.3;25956.0;60217.0
Ático;65.0;2;1;3.0;A estrenar;204000.0;258967.62;1906.18;12592.0;38093.0
Loft;96.0;2;1;1.0;A estrenar;232000.0;820931.96;2942.56;16370.999999999998;45647.0
Piso;83.0;2;2;6.0;En buen estado;849000.0;1474913.24;9115.3;25956.0;60217.0
Apartamento;68.0;1;1;0.0;En buen estado;126990.0;272592.86;2017.34;14005.0;42553.0
Piso;120.0;3;2;8.0;En buen estado;580000.0;1533912.0;8661.73;23925.0;57448.0
Piso;71.0;3;1;0.0;En buen estado;163000.0;179978.75;2366.13;10941.0;28681.0
Piso;181.0;4;3;2.0;En buen estado;419000.0;221354.76;2379.6;13993.0;36837.0
Piso;82.0;2;2;1.0;A estrenar;390700.0;404569.14;4016.05;16890.0;41311.0
Casa;153.0;7;2;0.0;En buen estado;107000.0;107000.0;699.35;10007.0;24890.0
Piso;160.0;4;3;1.0;Reformado;950000.0;806473.17;3809.79;21248.0;66390.0
Dúplex;154.0;3;3;1.0;En buen estado;875000.0;806473.17;3809.79;21248.0;66390.0
Piso;180.0;4;2;5.0;A reformar;950000.0;1616817.59;7863.47;25275.0;56281.0
Piso;73.0;3;1;1.0;En buen estado;250000.0;246055.29;2777.76;12275.0;32050.0
Piso;98.0;4;2;1.0;En buen estado;475000.0;682685.09;4200.49;20500.0;54316.0
Piso;360.0;6;5;3.0;En buen estado;1600000.0;1471095.24;6128.53;28233.0;69670.0
Piso;149.0;3;2;3.0;A estrenar;653970.0;682685.09;4200.49;20500.0;54316.0
Piso;48.0;2;1;0.0;A reformar;109999.0;192952.13;2158.77;11059.0;30673.0
Casa;177.0;6;2;0.0;A reformar;229000.0;323333.33;1747.9;14379.0;36547.0
Piso;99.0;3;2;1.0;A reformar;230000.0;320904.52;2307.83;12745.0;36317.0
Piso;142.0;3;2;2.0;En buen estado;590000.0;468570.0;5082.27;20103.0;46699.0
Piso;122.0;2;3;4.0;A estrenar;1650000.0;1474913.24;9115.3;25956.0;60217.0
Piso;101.0;2;2;4.0;En buen estado;789000.0;820074.21;6639.78;19199.0;38360.0
Piso;72.0;3;1;2.0;En buen estado;205000.0;296686.5;3182.53;13719.0;33790.0
Piso;75.0;2;2;0.0;En buen estado;157260.0;272592.86;2017.34;14005.0;42553.0
Piso;88.0;2;1;1.0;En buen estado;515000.0;1616817.59;7863.47;25275.0;56281.0
Piso;108.0;4;2;0.0;A reformar;99900.0;99900.0;925.0;11060.0;27747.0
